id,code,team,team_code,element_type,first_name,second_name,web_name,status,news,news_added,now_cost,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,total_points,event_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,form,value_form,value_season,points_per_game,ep_next,ep_this,transfers_in,transfers_out,transfers_in_event,transfers_out_event
378,611926,12,14,2,Amara,Nallo,Nallo,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,173,1297,173,1297
379,219937,12,14,2,Rhys,Williams,R.Williams,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,472,2121,472,2121
380,489580,12,14,2,Calvin,Ramsay,Ramsay,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,529,2141,529,2141
381,118748,12,14,3,Mohamed,Salah,M.Salah,a,,,145,0,0,0,0,53.6,,,8,8,90,1,0,0,2,0,0,0,0,0,0,1,36,49.0,33.8,51.0,13.4,8.0,0.6,0.6,8.0,4.5,5.0,136005,127666,136005,127666
382,494595,12,14,3,Florian,Wirtz,Wirtz,a,,,85,0,0,0,0,28.1,,,2,2,81,0,0,0,2,0,0,0,0,0,0,0,14,12.0,45.0,12.0,6.9,2.0,0.2,0.2,2.0,3.2,3.7,42455,506695,42455,506695
383,244731,12,14,3,Luis,Díaz Marulanda,Luis Díaz,u,Has joined Bayern Munch permanently.,2025-07-30T14:05:01.491481Z,80,0,0,0,0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4270,0,4270
384,243298,12,14,3,Cody,Gakpo,Gakpo,a,,,75,0,0,0,0,8.4,,,7,7,90,1,0,0,2,0,0,0,0,0,0,0,34,48.2,39.6,46.0,13.4,7.0,0.9,0.9,7.0,3.0,3.5,147536,72598,147536,72598
385,223541,12,14,3,Federico,Chiesa,Chiesa,a,,,65,0,0,0,0,0.3,,,6,6,8,1,0,0,0,0,0,0,0,0,0,0,29,35.2,0.3,17.0,5.3,6.0,0.9,0.9,6.0,2.7,3.2,8119,2319,8119,2319
386,243016,12,14,3,Alexis,Mac Allister,Mac Allister,a,,,65,0,0,0,0,2.0,,,5,5,71,0,1,0,1,0,0,0,0,0,0,0,27,27.4,15.2,11.0,5.4,5.0,0.8,0.8,5.0,2.7,3.2,19903,19179,19903,19179
387,424876,12,14,3,Dominik,Szoboszlai,Szoboszlai,a,,,65,0,0,0,0,1.9,,,2,2,90,0,0,0,2,0,0,0,0,0,0,0,17,14.0,29.8,24.0,6.8,2.0,0.3,0.3,2.0,2.7,3.2,7449,31679,7449,31679
388,206915,12,14,3,Curtis,Jones,C.Jones,a,,,55,0,0,0,0,0.1,,,1,1,18,0,0,0,1,0,0,0,0,0,0,0,4,3.2,10.9,0.0,1.4,1.0,0.2,0.2,1.0,2.5,3.0,421,2451,421,2451
389,444884,12,14,3,Harvey,Elliott,Elliott,a,,,54,-1,1,-1,1,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,526,3602,526,3602
390,441266,12,14,3,Ryan,Gravenberch,Gravenberch,a,,2025-07-21T10:00:04.921035Z,55,0,0,0,0,0.2,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,4029,2272,4029,2272
392,158983,12,14,3,Endo,Wataru,Endo,a,,,50,0,0,0,0,0.1,,,4,4,30,0,1,0,2,0,0,0,0,0,0,0,15,24.6,10.7,0.0,3.5,4.0,0.8,0.8,4.0,2.0,2.5,1599,1526,1599,1526
393,535928,12,14,3,Stefan,Bajčetić Maquieira,Bajcetic,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,300,790,300,790
394,491501,12,14,3,James,McConnell,McConnell,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,132,472,132,472
395,440148,12,14,3,Tyler,Morton,Morton,u,Has joined Lyon permanently.,2025-08-11T01:13:11.403187Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,145,0,145
396,591386,12,14,3,Trey,Nyoni,Nyoni,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,486,1563,486,1563
397,447203,12,14,4,Darwin,Núñez Ribeiro,Darwin,u,Has joined Al-Hilal permanently.,2025-08-11T11:06:59.061616Z,65,0,0,0,0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10213,0,10213
398,500058,12,14,4,Jayden,Danns,Danns,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,864,2367,864,2367
661,510663,12,14,4,Hugo,Ekitiké,Ekitiké,a,,,86,1,-1,1,-1,21.7,,,11,11,71,1,1,0,1,0,0,0,0,0,0,2,37,52.8,24.4,37.0,11.4,11.0,1.3,1.3,11.0,3.2,3.7,571431,81032,571431,81032
686,611922,12,14,3,Rio,Ngumoha,Ngumoha,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,6342,2107,6342,2107
692,647681,12,14,2,Giovanni,Leoni,Leoni,a,,,50,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.6,325,104,325,104
182,432720,13,43,1,James,Trafford,Trafford,a,,,50,0,0,0,0,2.6,,,7,7,90,0,0,1,0,0,0,0,0,0,3,0,31,28.8,0.0,0.0,2.9,7.0,1.4,1.4,7.0,3.6,3.6,51999,23671,51999,23671
399,121160,13,43,1,Ederson,Santana de Moraes,Ederson M.,a,,,54,-1,1,-1,1,2.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,6483,69788,6483,69788
400,88248,13,43,1,Stefan,Ortega Moreno,Ortega Moreno,a,,,50,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,391,3983,391,3983
401,122074,13,43,1,Marcus,Bettinelli,Bettinelli,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,703,1525,703,1525
402,448514,13,43,2,Rayan,Aït-Nouri,Aït-Nouri,a,,,60,0,0,0,0,23.1,,,9,9,90,0,0,1,0,0,0,0,0,0,0,1,33,30.4,13.5,3.0,4.7,9.0,1.5,1.5,9.0,4.5,4.5,315949,90940,315949,90940
403,477424,13,43,2,Joško,Gvardiol,Gvardiol,i,Knock - Unknown return date,2025-08-15T14:00:07.606174Z,59,-1,1,-1,1,6.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269,432260,1269,432260
404,211975,13,43,2,Manuel,Akanji,Akanji,a,,,55,0,0,0,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,4276,17303,4276,17303
405,126184,13,43,2,Nathan,Aké,Aké,a,,,55,0,0,0,0,0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,2719,11357,2719,11357
406,578153,13,43,2,Abdukodir,Khusanov,Khusanov,a,,,55,0,0,0,0,0.4,,,1,1,8,0,0,0,0,0,0,0,0,0,0,0,7,3.6,0.0,0.0,0.4,1.0,0.2,0.2,1.0,3.8,3.8,1776,6894,1776,6894
407,465351,13,43,2,Matheus,Nunes,Matheus N.,a,,,55,0,0,0,0,0.4,,,1,1,24,0,0,0,0,0,0,0,0,0,0,0,5,3.8,1.2,0.0,0.5,1.0,0.2,0.2,1.0,3.8,3.8,1706,8976,1706,8976
408,171314,13,43,2,Rúben,dos Santos Gato Alves Dias,Rúben,a,,,55,0,0,0,0,3.7,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,26,21.6,1.7,2.0,2.5,6.0,1.1,1.1,6.0,3.8,3.8,42713,23567,42713,23567
409,97299,13,43,2,John,Stones,Stones,a,,,55,0,0,0,0,0.9,,,6,6,81,0,0,1,0,0,0,0,0,0,0,0,28,14.4,2.2,0.0,1.7,6.0,1.1,1.1,6.0,3.8,3.8,11874,4985,11874,4985
410,477064,13,43,2,Rico,Lewis,Lewis,a,,,50,0,0,0,0,3.4,,,11,11,65,0,1,1,0,0,0,0,0,0,0,2,41,29.2,13.1,8.0,5.0,11.0,2.2,2.2,11.0,3.1,3.1,192582,26535,192582,26535
411,472769,13,43,2,Nico,O'Reilly,O’Reilly,a,,,50,0,0,0,0,0.2,,,0,0,24,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,3.1,3.1,1092,3247,1092,3247
412,616222,13,43,2,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,u,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,432,0,432
413,438234,13,43,3,Omar,Marmoush,Marmoush,a,,,84,-1,1,-1,1,8.9,,,1,1,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,6.0,0.7,1.0,0.1,0.1,1.0,3.2,3.2,23257,265238,23257,265238
414,209244,13,43,3,Phil,Foden,Foden,a,,2025-08-10T23:00:06.538510Z,80,0,0,0,0,1.3,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,6374,27155,6374,27155
415,510281,13,43,3,Sávio,Moreira de Oliveira,Savinho,i,Knock - Expected back 14 Sep,2025-08-15T14:00:07.649098Z,69,-1,1,-1,1,0.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,44036,243,44036
416,165809,13,43,3,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo,a,,,65,0,0,0,0,0.8,,,3,3,65,0,0,1,0,0,0,0,0,0,0,0,25,22.0,62.0,4.0,8.8,3.0,0.5,0.5,3.0,2.7,2.7,6280,13997,6280,13997
417,466052,13,43,3,Rayan,Cherki,Cherki,a,,,65,0,0,0,0,8.5,,,6,6,17,1,0,0,0,0,0,0,0,0,0,0,22,35.8,2.8,7.0,4.6,6.0,0.9,0.9,6.0,2.7,2.7,102214,91518,102214,91518
418,248875,13,43,3,Jérémy,Doku,Doku,a,,,65,0,0,0,0,1.1,,,3,3,65,0,0,1,0,0,0,0,0,0,0,0,4,0.0,3.2,4.0,0.6,3.0,0.5,0.5,3.0,2.7,2.7,7343,22289,7343,22289
420,59859,13,43,3,İlkay,Gündoğan,Gündoğan,a,,,64,-1,1,-1,1,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,529,4779,529,4779
421,220566,13,43,3,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,a,,2025-08-10T23:00:06.551720Z,64,-1,1,-1,1,0.6,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,3025,14371,3025,14371
422,91651,13,43,3,Mateo,Kovačić,Kovačić,i,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:04.940328Z,60,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,292,73,292
423,465694,13,43,3,Nico,González Iglesias,N.Gonzalez,a,,,60,0,0,0,0,0.1,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,27,24.8,5.6,6.0,3.6,3.0,0.5,0.5,3.0,2.6,2.6,1636,1604,1636,1604
424,477555,13,43,3,Oscar,Bobb,Bobb,a,,,55,0,0,0,0,0.4,,,6,6,90,0,1,1,0,0,0,0,0,0,0,0,25,24.6,25.4,8.0,5.8,6.0,1.1,1.1,6.0,2.5,2.5,23181,5212,23181,5212
425,575204,13,43,3,Claudio,Echeverri,Echeverri,u,Has joined Bayer Leverkusen on loan for the rest of the season.,2025-08-21T14:03:07.217793Z,54,-1,1,-1,1,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,194,1035,194,1035
427,433036,13,43,3,Tijjani,Reijnders,Reijnders,a,,,56,1,-1,1,-1,31.2,,,10,10,90,1,1,1,0,0,0,0,1,0,0,0,31,49.8,23.7,28.0,10.2,10.0,1.8,1.8,10.0,2.5,2.5,1077596,37255,1077596,37255
428,566164,13,43,3,Sverre,Nypan,Nypan,u,Has joined Middlesbrough on loan for the rest of the season.,2025-08-19T13:38:08.307876Z,50,0,0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73,914,73,914
429,155405,13,43,3,Kalvin,Phillips,Phillips,a,,,50,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,313,1125,313,1125
430,223094,13,43,4,Erling,Haaland,Haaland,a,,,140,0,0,0,0,29.8,,,13,13,72,2,0,1,0,0,0,0,0,0,0,3,49,58.0,0.3,71.0,12.9,13.0,0.9,0.9,13.0,4.5,4.5,398606,43122,398606,43122
119,446008,14,1,3,Bryan,Mbeumo,Mbeumo,a,,,80,0,0,0,0,14.2,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,17,10.6,21.4,49.0,8.1,2.0,0.2,0.2,2.0,2.6,2.1,146348,104144,146348,104144
431,451302,14,1,1,Altay,Bayındır,Bayindir,a,,,50,0,0,0,0,0.4,,,2,2,90,0,0,0,1,0,0,0,0,0,2,0,11,13.4,0.0,0.0,1.3,2.0,0.4,0.4,2.0,3.1,2.6,3382,4375,3382,4375
432,202641,14,1,1,André,Onana,Onana,a,,2025-07-21T10:00:04.960176Z,50,0,0,0,0,0.3,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.6,2103,2856,2103,2856
433,588555,14,1,1,Elyh,Harrison,Harrison,u,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78,0,78
434,21205,14,1,1,Tom,Heaton,Heaton,a,,,40,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1326,1792,1326,1792
435,461537,14,1,1,Dermot,Mee,Mee,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,373,673,373,673
436,209365,14,1,2,Matthijs,de Ligt,De Ligt,a,,,50,0,0,0,0,2.4,,,4,4,90,0,0,0,1,0,0,0,0,0,0,0,16,33.4,16.0,26.0,7.5,4.0,0.8,0.8,4.0,2.6,2.1,43438,15730,43438,15730
437,221820,14,1,2,Lisandro,Martínez,Martinez,i,Knee injury - Unknown return date,2025-08-10T23:00:06.577034Z,50,0,0,0,0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,6171,121,6171
438,230001,14,1,2,Noussair,Mazraoui,Mazraoui,i,Knock - Unknown return date,2025-08-10T23:00:06.590223Z,50,0,0,0,0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,10414,138,10414
439,661712,14,1,2,Diego,León Blanco,D.Leon,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.4,300,1169,300,1169
440,216051,14,1,2,Diogo,Dalot Teixeira,Dalot,a,,,45,0,0,0,0,2.2,,,1,1,54,0,0,0,1,0,0,0,0,0,0,0,2,6.8,14.1,2.0,2.3,1.0,0.2,0.2,1.0,1.9,1.4,9613,16244,9613,16244
441,596777,14,1,2,Patrick,Dorgu,Dorgu,a,,,45,0,0,0,0,7.8,,,1,1,90,0,0,0,1,0,0,0,1,0,0,0,4,9.0,2.8,8.0,2.0,1.0,0.2,0.2,1.0,1.9,1.4,161825,31767,161825,31767
442,95658,14,1,2,Harry,Maguire,Maguire,a,,,45,0,0,0,0,0.7,,,1,1,10,0,0,0,0,0,0,0,0,0,0,0,2,5.2,0.5,0.0,0.6,1.0,0.2,0.2,1.0,1.9,1.4,3628,8173,3628,8173
443,106760,14,1,2,Luke,Shaw,Shaw,a,,,45,0,0,0,0,0.3,,,2,2,79,0,0,0,1,0,0,0,0,0,0,0,7,11.2,12.5,0.0,2.4,2.0,0.4,0.4,2.0,1.9,1.4,5213,1974,5213,1974
444,550864,14,1,2,Leny,Yoro,Yoro,a,,,45,0,0,0,0,1.9,,,4,4,90,0,0,0,1,0,0,0,0,0,0,0,11,18.2,2.6,0.0,2.1,4.0,0.9,0.9,4.0,1.9,1.4,33143,14223,33143,14223
445,577974,14,1,2,Harry,Amass,Amass,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,599,1873,599,1873
446,547676,14,1,2,Tyler,Fredricson,Fredricson,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,201,1146,201,1146
447,606745,14,1,2,Ayden,Heaven,Heaven,a,,,40,0,0,0,0,1.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4878,13146,4878,13146
448,222690,14,1,2,Tyrell,Malacia,Malacia,a,,,40,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1320,3192,1320,3192
449,141746,14,1,3,Bruno,Borges Fernandes,B.Fernandes,a,,,90,0,0,0,0,21.1,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,19,25.2,65.3,9.0,10.0,2.0,0.2,0.2,2.0,2.8,2.3,72441,161191,72441,161191
450,430871,14,1,3,Matheus,Santos Carneiro da Cunha,Cunha,a,,,80,0,0,0,0,9.1,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,16,17.8,13.3,50.0,8.1,2.0,0.2,0.2,2.0,2.6,2.1,146646,63024,146646,63024
451,176297,14,1,3,Marcus,Rashford,Rashford,u,Has joined Barcelona on loan for the rest of the season,2025-07-24T10:12:59.455702Z,70,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,846,0,846
452,493250,14,1,3,Amad,Diallo,Amad,a,,,65,0,0,0,0,2.7,,,1,1,35,0,0,0,0,0,0,0,0,0,0,0,12,13.4,12.3,19.0,4.5,1.0,0.2,0.2,1.0,2.2,1.7,11637,46368,11637,46368
453,493105,14,1,3,Alejandro,Garnacho Ferreyra,Garnacho,a,,,65,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.7,737,3920,737,3920
454,467169,14,1,3,Antony,dos Santos,Antony,a,,,60,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.6,572,2473,572,2473
455,184341,14,1,3,Mason,Mount,Mount,a,,,60,0,0,0,0,0.3,,,2,2,64,0,0,0,1,0,0,0,0,0,0,0,9,7.0,25.1,18.0,5.0,2.0,0.3,0.3,2.0,2.1,1.6,4412,4382,4412,4382
456,209243,14,1,3,Jadon,Sancho,Sancho,a,,,60,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.6,515,2542,515,2542
457,61256,14,1,3,Carlos Henrique,Casimiro,Casemiro,a,,,55,0,0,0,0,0.2,,,2,2,64,0,0,0,1,0,0,0,0,0,0,0,15,9.2,11.6,0.0,2.1,2.0,0.4,0.4,2.0,2.0,1.5,1959,2982,1959,2982
458,516895,14,1,3,Kobbie,Mainoo,Mainoo,a,,,50,0,0,0,0,0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,3724,13339,3724,13339
459,232112,14,1,3,Manuel,Ugarte Ribeiro,Ugarte,a,,,50,0,0,0,0,0.2,,,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.4,1.0,1.2,1.0,0.2,0.2,1.0,1.5,1.0,1366,3201,1366,3201
460,490881,14,1,3,Toby,Collyer,Collyer,u,Has joined West Bromwich Albion on loan for the rest of the season.,2025-08-19T13:36:56.708077Z,45,0,0,0,0,0.1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,423,2318,423,2318
461,556639,14,1,3,Jayce,Fitzgerald,Fitzgerald,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,153,434,153,434
462,547037,14,1,3,Jack,Fletcher,J.Fletcher,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,178,471,178,471
463,618873,14,1,3,Sékou,Koné,Kone,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,592,1097,592,1097
464,559684,14,1,3,Jack,Moorhouse,Moorhouse,a,,2025-08-11T01:14:09.567077Z,45,0,0,0,0,0.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,141,370,141,370
465,497894,14,1,4,Rasmus,Højlund,Højlund,a,,,64,-1,1,-1,1,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.6,2252,14492,2252,14492
466,458249,14,1,4,Joshua,Zirkzee,Zirkzee,a,,2025-08-10T23:00:06.602693Z,60,0,0,0,0,0.4,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,3971,7818,3971,7818
467,596047,14,1,4,Chido,Obi,Obi,a,,,45,0,0,0,0,2.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,7514,24342,7514,24342
468,575034,14,1,4,Ethan,Wheatley,Wheatley,a,,2025-08-11T01:13:48.087832Z,45,0,0,0,0,0.1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,715,1854,715,1854
681,485711,14,1,4,Benjamin,Sesko,Šeško,a,,,75,0,0,0,0,8.9,,,1,1,25,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20.5,12.0,3.2,1.0,0.1,0.1,1.0,2.4,1.9,102645,93983,102645,93983
52,232653,15,4,3,Jacob,Ramsey,J.Ramsey,a,,,55,0,0,0,0,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,3477,12633,3477,12633
469,98747,15,4,1,Nick,Pope,Pope,a,,,50,0,0,0,0,4.1,,,9,9,90,0,0,1,0,0,0,0,0,0,3,2,32,27.0,0.0,0.0,2.7,9.0,1.8,1.8,9.0,2.6,3.6,39548,23599,39548,23599
471,81441,15,4,1,Mark,Gillespie,Gillespie,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,570,911,570,911
472,111452,15,4,1,Odysseas,Vlachodimos,Odysseas,u,Has joined Sevilla on loan for the rest of the season.,2025-08-13T15:41:50.078613Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,700,0,700
473,487838,15,4,2,Lewis,Hall,Hall,a,,,55,0,0,0,0,1.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.8,5136,36324,5136,36324
474,119471,15,4,2,Fabian,Schär,Schär,a,,,55,0,0,0,0,2.9,,,8,8,90,0,0,1,0,0,0,0,0,0,0,0,26,13.8,1.9,4.0,2.0,8.0,1.5,1.5,8.0,2.8,3.8,26638,15386,26638,15386
