element,web_name_x,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type,fixture,opponent_team_x,kickoff_time_x,web_name_y,name,opponent_team_y,kickoff_time_y,kickoff_time
594,Min-hyeok,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Min-hyeok,Yang Min-hyeok,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
595,Olusesi,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Olusesi,Callum Olusesi,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
596,Solanke,Spurs,FWD,1,19,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.3,6.0,0.8,1,0,1,2,0,0.08,0.0,0.08,0.04,False,18,4,6,3,2025-08-16T14:00:00Z,Solanke,Dominic Solanke-Mitchell,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
597,Richarlison,Spurs,FWD,1,71,13,2,0,1,0,0,0,0,0,0,0,3,61,73.6,0.5,80.0,15.4,3,2,0,5,1,0.78,0.01,0.79,0.89,True,18,4,6,3,2025-08-16T14:00:00Z,Richarlison,Richarlison de Andrade,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
598,Lankshear,Spurs,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,4,6,3,2025-08-16T14:00:00Z,Lankshear,Will Lankshear,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
599,Scarlett,Spurs,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,4,6,3,2025-08-16T14:00:00Z,Scarlett,Dane Scarlett,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
600,Areola,West Ham,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,1,5,17,2025-08-16T14:00:00Z,Areola,Alphonse Areola,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
601,Foderingham,West Ham,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,1,5,17,2025-08-16T14:00:00Z,Foderingham,Wes Foderingham,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
602,Hegyi,West Ham,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,1,5,17,2025-08-16T14:00:00Z,Hegyi,Krisztián Hegyi,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
603,Diouf,West Ham,DEF,1,90,1,0,0,0,3,0,0,0,0,0,0,0,4,10.8,30.7,10.0,5.2,3,3,0,3,1,0.16,0.07,0.23,0.68,False,19,2,5,17,2025-08-16T14:00:00Z,Diouf,El Hadji Malick Diouf,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
604,Emerson,West Ham,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,2,5,17,2025-08-16T14:00:00Z,Emerson,Emerson Palmieri dos Santos,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
605,Kilman,West Ham,DEF,1,90,0,0,0,0,3,0,0,0,1,0,0,0,4,27.2,16.2,0.0,4.3,6,2,3,9,1,0.0,0.03,0.03,0.68,False,19,2,5,17,2025-08-16T14:00:00Z,Kilman,Maximilian Kilman,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
606,Mavropanos,West Ham,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,2,5,17,2025-08-16T14:00:00Z,Mavropanos,Konstantinos Mavropanos,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
607,N.Aguerd,West Ham,DEF,1,90,1,0,0,0,3,0,0,0,0,0,0,0,1,14.6,3.0,0.0,1.8,2,4,0,2,1,0.0,0.02,0.02,0.68,False,19,2,5,17,2025-08-16T14:00:00Z,N.Aguerd,Nayef Aguerd,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
608,Scarles,West Ham,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,2,5,17,2025-08-16T14:00:00Z,Scarles,Ollie Scarles,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
609,Todibo,West Ham,DEF,1,81,1,0,0,0,2,0,0,0,0,0,0,0,9,19.8,3.1,0.0,2.3,5,2,3,8,1,0.0,0.01,0.01,0.64,False,19,2,5,17,2025-08-16T14:00:00Z,Todibo,Jean-Clair Todibo,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
610,Wan-Bissaka,West Ham,DEF,1,90,1,0,0,0,3,0,0,0,0,0,0,0,9,17.8,24.7,8.0,5.1,2,6,1,3,1,0.0,0.07,0.07,0.68,False,19,2,5,17,2025-08-16T14:00:00Z,Wan-Bissaka,Aaron Wan-Bissaka,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
611,Casey,West Ham,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,2,5,17,2025-08-16T14:00:00Z,Casey,Kaelan Casey,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
612,L.Paquetá,West Ham,MID,1,90,2,0,0,0,3,0,0,0,0,0,0,0,11,5.8,14.2,4.0,2.4,0,5,1,6,1,0.0,0.08,0.08,0.68,False,19,3,5,17,2025-08-16T14:00:00Z,L.Paquetá,Lucas Tolentino Coelho de Lima,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
613,Souček,West Ham,MID,1,19,1,0,0,0,2,0,0,0,0,0,0,0,4,4.2,1.3,19.0,2.5,1,0,0,1,0,0.07,0.0,0.07,0.08,False,19,3,5,17,2025-08-16T14:00:00Z,Souček,Tomáš Souček,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
614,Ward-Prowse,West Ham,MID,1,70,2,0,0,0,1,0,0,0,0,0,0,0,13,5.8,15.2,2.0,2.3,0,2,1,3,1,0.0,0.02,0.02,0.6,False,19,3,5,17,2025-08-16T14:00:00Z,Ward-Prowse,James Ward-Prowse,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
615,Summerville,West Ham,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,3,5,17,2025-08-16T14:00:00Z,Summerville,Crysencio Summerville,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
616,Álvarez,West Ham,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,3,5,17,2025-08-16T14:00:00Z,Álvarez,Edson Álvarez Velázquez,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
617,Cornet,West Ham,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,3,5,17,2025-08-16T14:00:00Z,Cornet,Maxwel Cornet,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
618,G.Rodriguez,West Ham,MID,1,70,2,0,0,0,1,0,0,0,0,0,0,0,11,2.2,2.3,2.0,0.7,0,4,0,4,1,0.03,0.03,0.06,0.6,False,19,3,5,17,2025-08-16T14:00:00Z,G.Rodriguez,Guido Rodríguez,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
619,L.Guilherme,West Ham,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,3,5,17,2025-08-16T14:00:00Z,L.Guilherme,Luis Guilherme Lira dos Santos,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
620,Earthy,West Ham,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,3,5,17,2025-08-16T14:00:00Z,Earthy,George Earthy,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
621,Irving,West Ham,MID,1,8,1,0,0,0,1,0,0,0,0,0,0,0,6,4.4,14.8,0.0,1.9,0,1,1,2,0,0.0,0.06,0.06,0.04,False,19,3,5,17,2025-08-16T14:00:00Z,Irving,Andy Irving,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
622,Orford,West Ham,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,3,5,17,2025-08-16T14:00:00Z,Orford,Lewis Orford,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
623,Potts,West Ham,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,3,5,17,2025-08-16T14:00:00Z,Potts,Freddie Potts,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
624,Bowen,West Ham,FWD,1,90,2,0,0,0,3,0,0,0,0,0,0,0,13,10.6,4.3,34.0,4.9,0,6,2,8,1,0.15,0.05,0.2,0.68,False,19,4,5,17,2025-08-16T14:00:00Z,Bowen,Jarrod Bowen,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
625,Füllkrug,West Ham,FWD,1,90,2,0,0,0,3,0,0,0,0,0,0,0,-1,0.8,14.5,34.0,4.9,0,0,0,0,1,0.14,0.08,0.22,0.68,False,19,4,5,17,2025-08-16T14:00:00Z,Füllkrug,Niclas Füllkrug,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
626,Marshall,West Ham,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,4,5,17,2025-08-16T14:00:00Z,Marshall,Callum Marshall,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
627,Johnstone,Wolves,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,1,7,13,2025-08-16T16:30:00Z,Johnstone,Sam Johnstone,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
628,José Sá,Wolves,GK,1,90,0,0,0,0,4,0,0,0,0,0,0,0,-8,3.6,0.0,0.0,0.4,1,6,0,0,1,0.0,0.0,0.0,2.47,False,20,1,7,13,2025-08-16T16:30:00Z,José Sá,José Malheiro de Sá,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
629,Bentley,Wolves,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,1,7,13,2025-08-16T16:30:00Z,Bentley,Daniel Bentley,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
630,King,Everton,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,9,1,7,20,2025-08-16T16:30:00Z,King,Tom King,20,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
631,Agbadou,Wolves,DEF,1,90,0,0,0,0,4,0,0,0,0,0,0,0,-7,11.8,0.3,1.0,1.3,5,2,2,7,1,0.02,0.01,0.03,2.47,False,20,2,7,13,2025-08-16T16:30:00Z,Agbadou,Emmanuel Agbadou,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
632,Doherty,Wolves,DEF,1,90,-1,0,0,0,4,0,0,0,1,0,0,0,-1,9.8,5.9,0.0,1.6,2,6,3,5,1,0.0,0.01,0.01,2.47,False,20,2,7,13,2025-08-16T16:30:00Z,Doherty,Matt Doherty,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
633,H.Bueno,Wolves,DEF,1,18,1,0,0,0,1,0,0,0,0,0,0,0,0,4.4,11.1,6.0,2.2,1,2,0,1,0,0.0,0.01,0.01,0.24,False,20,2,7,13,2025-08-16T16:30:00Z,H.Bueno,Hugo Bueno López,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
634,Mosquera,Wolves,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,2,7,13,2025-08-16T16:30:00Z,Mosquera,Yerson Mosquera Valdelamar,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
635,R.Gomes,Wolves,DEF,1,17,1,0,0,0,1,0,0,0,0,0,0,0,-1,2.2,1.0,4.0,0.7,0,0,1,1,0,0.0,0.0,0.0,0.24,False,20,2,7,13,2025-08-16T16:30:00Z,R.Gomes,Rodrigo Martins Gomes,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
636,S.Bueno,Wolves,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,2,7,13,2025-08-16T16:30:00Z,S.Bueno,Santiago Ignacio Bueno,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
637,Toti,Wolves,DEF,1,90,0,0,0,0,4,0,0,0,0,0,0,0,0,14.6,10.8,0.0,2.5,2,4,2,4,1,0.0,0.0,0.0,2.47,False,20,2,7,13,2025-08-16T16:30:00Z,Toti,Toti Gomes,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
638,Hoever,Wolves,DEF,1,72,1,0,0,0,3,0,0,0,0,0,0,0,0,17.6,19.8,0.0,3.7,5,2,2,7,1,0.0,0.14,0.14,2.22,False,20,2,7,13,2025-08-16T16:30:00Z,Hoever,Ki-Jana Hoever,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
639,Meupiyou,Wolves,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,2,7,13,2025-08-16T16:30:00Z,Meupiyou,Bastien Meupiyou Menadjou,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
640,Pedro Lima,Wolves,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,2,7,13,2025-08-16T16:30:00Z,Pedro Lima,Pedro Cardoso de Lima,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
641,Pond,Wolves,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,2,7,13,2025-08-16T16:30:00Z,Pond,Alfie Pond,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
642,Hee Chan,Wolves,MID,1,8,1,0,0,0,0,0,0,0,0,0,0,0,3,3.0,10.3,0.0,1.3,0,0,1,1,0,0.0,0.02,0.02,0.19,False,20,3,7,13,2025-08-16T16:30:00Z,Hee Chan,Hwang Hee-chan,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
643,André,Wolves,MID,1,71,4,0,0,0,3,0,0,0,0,0,0,0,16,15.6,1.7,0.0,1.7,3,8,4,15,1,0.0,0.01,0.01,2.22,False,20,3,7,13,2025-08-16T16:30:00Z,André,André Trindade da Costa Neto,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
644,Bellegarde,Wolves,MID,1,72,2,0,0,0,3,0,0,0,0,0,0,0,5,4.6,17.7,5.0,2.7,1,0,2,3,1,0.02,0.03,0.05,2.22,False,20,3,7,13,2025-08-16T16:30:00Z,Bellegarde,Jean-Ricner Bellegarde,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
645,Fer López,Wolves,MID,1,18,1,0,0,0,1,0,0,0,0,0,0,0,5,3.4,0.6,19.0,2.3,0,0,0,0,0,0.08,0.02,0.1,0.24,False,20,3,7,13,2025-08-16T16:30:00Z,Fer López,Fer López González,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
646,Gomes,Wolves,MID,1,90,2,0,0,0,4,0,0,0,0,0,0,0,20,19.4,14.8,4.0,3.8,3,2,4,9,1,0.0,0.04,0.04,2.47,False,20,3,7,13,2025-08-16T16:30:00Z,Gomes,João Victor Gomes da Silva,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
647,Guedes,Wolves,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,3,7,13,2025-08-16T16:30:00Z,Guedes,Gonçalo Manuel Ganchinho Guedes,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
648,Munetsi,Wolves,MID,1,90,2,0,0,0,4,0,0,0,0,0,0,0,10,8.4,6.5,7.0,2.2,0,4,2,6,1,0.05,0.02,0.07,2.47,False,20,3,7,13,2025-08-16T16:30:00Z,Munetsi,Marshall Munetsi,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
649,B.Traore,Wolves,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,3,7,13,2025-08-16T16:30:00Z,B.Traore,Boubacar Traoré,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
650,Chirewa,Wolves,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,3,7,13,2025-08-16T16:30:00Z,Chirewa,Tawanda Chirewa,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
651,Edozie,Wolves,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,3,7,13,2025-08-16T16:30:00Z,Edozie,Tom Edozie,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
652,Gonzalez,Wolves,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,3,7,13,2025-08-16T16:30:00Z,Gonzalez,Enso González Medina,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
653,Hodge,Wolves,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,3,7,13,2025-08-16T16:30:00Z,Hodge,Joe Hodge,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
654,Strand Larsen,Wolves,FWD,1,81,2,0,0,0,4,0,0,0,0,0,0,0,8,11.0,2.3,45.0,5.8,3,1,1,5,1,0.38,0.01,0.39,2.28,False,20,4,7,13,2025-08-16T16:30:00Z,Strand Larsen,Jørgen Strand Larsen,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
655,Fábio Silva,Wolves,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,4,7,13,2025-08-16T16:30:00Z,Fábio Silva,Fábio Soares Silva,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
656,Kalajdžić,Wolves,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,4,7,13,2025-08-16T16:30:00Z,Kalajdžić,Saša Kalajdžić,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
657,Chiwome,Wolves,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,4,7,13,2025-08-16T16:30:00Z,Chiwome,Leon Chiwome,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
658,Fraser,Wolves,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,20,4,7,13,2025-08-16T16:30:00Z,Fraser,Nathan Fraser,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
659,Walker-Peters,West Ham,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,19,2,5,17,2025-08-16T14:00:00Z,Walker-Peters,Kyle Walker-Peters,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
660,Stach,Leeds,MID,1,90,8,0,1,1,0,0,0,0,0,0,0,0,24,28.2,63.9,22.0,11.4,7,4,2,13,1,0.27,0.29,0.56,0.55,False,11,3,10,9,2025-08-18T19:00:00Z,Stach,Anton Stach,9,2025-08-18T19:00:00Z,2025-08-18T19:00:00Z
661,Ekitiké,Liverpool,FWD,1,71,11,1,1,0,1,0,0,0,0,0,0,2,37,52.8,24.4,37.0,11.4,1,0,0,1,1,1.14,0.02,1.16,1.49,False,12,4,1,4,2025-08-15T19:00:00Z,Ekitiké,Hugo Ekitiké,4,2025-08-15T19:00:00Z,2025-08-15T19:00:00Z
662,Mosquera,Arsenal,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,1,2,9,14,2025-08-17T15:30:00Z,Mosquera,Cristhian Mosquera,14,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
663,J.Arias,Wolves,MID,1,17,1,0,0,0,1,0,0,0,0,0,0,0,2,2.2,12.0,2.0,1.6,1,2,0,3,0,0.0,0.02,0.02,0.24,False,20,3,7,13,2025-08-16T16:30:00Z,J.Arias,Jhon Arias,13,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
664,Lecomte,Fulham,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,10,1,3,6,2025-08-16T14:00:00Z,Lecomte,Benjamin Lecomte,6,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
665,Perri,Leeds,GK,1,90,6,0,0,1,0,0,0,0,0,0,1,0,24,11.2,0.0,0.0,1.1,2,8,0,0,1,0.0,0.0,0.0,0.55,False,11,1,10,9,2025-08-18T19:00:00Z,Perri,Lucas Estella Perri,9,2025-08-18T19:00:00Z,2025-08-18T19:00:00Z
666,Gyökeres,Arsenal,FWD,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5.5,6.0,1.2,1,1,0,2,1,0.0,0.06,0.06,0.7,False,1,4,9,14,2025-08-17T15:30:00Z,Gyökeres,Viktor Gyökeres,14,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
667,Aznou,Everton,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,9,2,10,11,2025-08-18T19:00:00Z,Aznou,Adam Aznou,11,2025-08-18T19:00:00Z,2025-08-18T19:00:00Z
668,Xhaka,Sunderland,MID,1,90,3,0,0,1,0,0,0,0,0,0,0,0,10,15.4,31.8,0.0,4.7,3,2,1,6,1,0.0,0.04,0.04,0.56,False,17,3,5,19,2025-08-16T14:00:00Z,Xhaka,Granit Xhaka,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
669,Ndoye,Nott'm Forest,MID,1,78,9,1,0,0,1,0,0,0,0,0,0,2,29,32.2,0.8,27.0,6.0,0,3,0,3,1,0.1,0.01,0.11,1.5,False,16,3,4,5,2025-08-17T13:00:00Z,Ndoye,Dan Ndoye,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
670,Roefs,Sunderland,GK,1,90,8,0,0,1,0,0,0,0,0,0,4,1,31,30.0,0.0,0.0,3.0,3,10,0,0,1,0.0,0.0,0.0,0.56,False,17,1,5,19,2025-08-16T14:00:00Z,Roefs,Robin Roefs,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
671,Wilson,West Ham,FWD,1,19,1,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.0,8.0,0.5,0,1,0,1,0,0.02,0.0,0.02,0.08,False,19,4,5,17,2025-08-16T14:00:00Z,Wilson,Callum Wilson,17,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
672,Hato,Chelsea,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,7,2,8,8,2025-08-17T13:00:00Z,Hato,Jorrel Hato,8,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
673,J.Palhinha,Spurs,MID,1,10,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.6,0.0,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,J.Palhinha,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
674,Ramsdale,Newcastle,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,1,2,2,2025-08-16T11:30:00Z,Ramsdale,Aaron Ramsdale,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
675,Gunn,Nott'm Forest,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,1,4,5,2025-08-17T13:00:00Z,Gunn,Angus Gunn,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
676,Ugochukwu,Burnley,MID,1,27,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.3,3.0,0.1,0,1,0,1,0,0.05,0.0,0.05,0.91,False,3,3,6,18,2025-08-16T14:00:00Z,Ugochukwu,Lesley Ugochukwu,18,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
677,Guessand,Aston Villa,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2,3,2,15,2025-08-16T11:30:00Z,Guessand,Evann Guessand,15,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
